site_code,Date,DT_round,SampleType,time_mst,chla_volume_ml,do_mgl,cond_ms_cm,temp_c,visit_comments
SFM,2024-08-26,2024-08-26T20:00:00Z,NORM,13:00,1000,NA,NA,NA,"Cloudy, post storm. Took discharge downstream of bridge. Filtered in lab"
PENN,2024-08-26,2024-08-26T22:00:00Z,NORM,15:00,1000,8.06,NA,12.3,"Sunny. Storm yesterday, some clouds/storms nearby. Took discharge just downstream.  Filtered in lab."
CHD,2024-08-28,2024-08-28T15:30:00Z,NORM,08:30,1000,7.66,NA,13.4,"Lots of benthic algae, flows slightly lower. Sunny. Filtered in lab"
JWC,2024-08-28,2024-08-28T15:45:00Z,NORM,08:50,1000,7.95,NA,13.1,"Sunny. Little algae at site, possibly small amounts of microcoleous. Flows higher. Filtered in lab"
PJW,2024-08-28,2024-08-28T16:00:00Z,NORM,09:04,1000,8.27,NA,11.8,"Sunny. Flows still quite high, filtered in field. Construction on bridge complete."
PFAL,2024-08-28,2024-08-28T16:30:00Z,NORM,09:25,1000,8.29,NA,12.5,Sunny. Higher flows. More benthic algae in slow moving areas. Filtered in field
PBR,2024-08-28,2024-08-28T17:00:00Z,NORM,10:05,1000,8.27,NA,14.4,Sunny. Lower flows. Filtered in field. Some benthic algae in slow moving areas.
PBR,2024-08-28,2024-08-28T17:00:00Z,BLANK,10:05,1000,8.27,NA,14.4,Sunny. Lower flows. Filtered in field. Some benthic algae in slow moving areas.
SFM,2024-08-28,2024-08-28T18:00:00Z,NORM,10:55,1000,7.96,NA,14.1,"Sunny, lower flows and less turbid water. Filed filtered."
LBEA,2024-08-28,2024-08-28T18:15:00Z,NORM,11:13,1000,8.2,NA,13.3,"Sunny, lower flows, very clear water. Filtered in field."
PSF,2024-08-28,2024-08-28T19:15:00Z,NORM,12:13,1000,7.94,NA,16.9,Sunny starting to get hot. Filtered in field. Low turbidity
PMAN,2024-08-28,2024-08-28T20:00:00Z,NORM,12:54,1000,8,NA,18.2,Lower flows. Water generally clear with some suspended material. Filtered in lab.
PMAN,2024-08-28,2024-08-28T20:00:00Z,DUPLICATE,12:54,750,8,NA,18.2,Lower flows. Water generally clear with some suspended material. Filtered in lab.
PNF,2024-08-28,2024-08-28T20:15:00Z,NORM,13:14,1000,7.94,NA,18.8,"Sunny windy, low turbidity. Filtered in lab"
PBD,2024-08-28,2024-08-28T21:30:00Z,NORM,14:35,1000,7.88,NA,20.7,"Sunny, clear water with some suspended particulates. Filtered in lab"
PBD,2024-09-05,2024-09-05T16:30:00Z,NORM,09:31,1000,8.64,NA,15.4,"Cloudy, post rain yesterday. Flows seem slightly higher and water is quite clear. Filtered in field"
lincoln,2024-09-05,2024-09-05T17:15:00Z,NORM,10:14,1000,9.08,NA,16.9,"Sunny, small rain last night. Water clear with some leaf litter. Filtered in field"
springcreek,2024-09-05,2024-09-05T18:30:00Z,NORM,11:30,500,7.47,NA,21,"High Turb, lower flows. Greenness to water. Filtered in lab"
boxcreek,2024-09-05,2024-09-05T19:15:00Z,NORM,12:19,1000,8.98,NA,17.2,Sunny. Low turbidity but lots of suspended sediment. Filtered in lab
archery,2024-09-05,2024-09-05T19:30:00Z,NORM,12:32,1000,8.83,NA,19.5,"Sun, low and slow flows, water not too turbid. Filtered in lab"
LNGR,2024-09-06,2024-09-06T15:00:00Z,NORM,07:56,1000,7.4,NA,12.9,"Sunny, calm ,water, some frost in shaded areas. Water level much lower. Filtered in field."
LNGO,2024-09-06,2024-09-06T15:30:00Z,NORM,08:27,1000,7.8,NA,12.9,"Higher flows, sunny. More benthic algae than last visit. Filtered in field"
PTRR,2024-09-06,2024-09-06T16:15:00Z,NORM,09:17,750,7.03,NA,13.5,"Reservoir drained quite a bit, sampled in open body near concrete block. Water turbid. Filtered in lab."
PTRO,2024-09-06,2024-09-06T16:45:00Z,NORM,09:45,500,7.59,NA,12.4,"Flows very high. Sunny. Water a bit turbid, some benthic in slow moving areas but not too much on channel bottom. Filtered in the lab"
JOEI,2024-09-06,2024-09-06T17:30:00Z,NORM,10:25,NA,8.95,NA,6.7,"Flows seem barely lower, water very clear and cold. Sunny. Filtered in field"
JOER,2024-09-06,2024-09-06T18:00:00Z,NORM,10:55,1000,7.6,NA,14.4,Reservoir levels lower. Water still quite clear. Sunny. Filtered in field
CBRI,2024-09-06,2024-09-06T18:30:00Z,NORM,11:30,1000,8.66,NA,8.3,"Flows higher, construction still ongoing. Water quite clear and less benthic algae present. Filtered in field"
BMD,2024-09-06,2024-09-06T19:15:00Z,NORM,12:09,750,5.72,NA,12.3,Slightly more flow than usual. Very gross biofilm on the upstream side and generally detached algae floating thru. Filtered in lab
BMD,2024-09-06,2024-09-06T19:15:00Z,DUPLICATE,12:09,750,5.72,NA,12.3,Slightly more flow than usual. Very gross biofilm on the upstream side and generally detached algae floating thru. Filtered in lab
BRNR,2024-09-06,2024-09-06T19:30:00Z,NORM,12:35,1000,6.63,NA,18.4,Water is very turbid and has a strong green hue. Sunny. Do quite low. Filtered in lab
CBRR,2024-09-06,2024-09-06T20:15:00Z,NORM,13:08,1000,8.22,NA,16.6,"Water very low, had to walk around the right side to get away from pools. Water pretty clear with some dead algae covering rocks. Filtered in lab"
CHD,2024-09-06,2024-09-06T20:30:00Z,NORM,13:29,1000,7.65,NA,14.2,"Flows way up! Water generally very clear, sunny day, sampled in shade. . Filtered in lab"
PENN,2024-09-11,2024-09-11T15:30:00Z,NORM,08:30,1000,NA,NA,NA,"Pre storm, cloudy. Water much lower and clear. Filtered in field"
SFM,2024-09-11,2024-09-11T17:00:00Z,NORM,09:55,NA,8.32,NA,11.1,"Cloudy, sampled before rain. Flows much lower abut still mildly turbid. Filtered in field"
LBEA,2024-09-11,2024-09-11T18:00:00Z,NORM,10:59,1000,8.38,NA,10.6,"HUGE changes to the site. Restoration treatment is right downstream of sensor and has backed up flows significantly. Will need to move site ASAP. sonde was not too dirty and generally log values were good but Chla was quite high. FDOM also increased significantly which I would imagine is due to the added wood in the stream.  Values dropped slightly post clean (Turb and Chla) but not too significantly. 

Sampled just before the storm truly began. Opted not to measure discharge since it will not add much value to the rating curve."
PBR,2024-09-11,2024-09-11T19:00:00Z,NORM,11:55,950,8.11,NA,13.5,"Post storm, filter3 in lab. Not too turbid, not sure streamflow has been router yet."
PMAN,2024-09-11,2024-09-11T19:45:00Z,NORM,12:45,1000,8.23,NA,15.6,Flows much lower. Water slightly turbid with fine particles. Post storm but doesn’t seem to have reached this site too much yet.
PBD,2024-09-11,2024-09-11T20:00:00Z,NORM,13:06,1000,8.44,NA,16.6,Water super clear and much lower than last week. Cloudy. Filtered in the field.
PBR,2024-09-13,2024-09-13T14:15:00Z,NORM,07:12,1000,8.73,NA,11,"Sunny, very clear water. About the same flows as Wednesday 911. Filtered in the field."
PFAL,2024-09-13,2024-09-13T16:00:00Z,NORM,09:05,1000,8.75,NA,9.5,Sunny. Much lower flows. Filtered in field.
CHD,2024-09-13,2024-09-13T16:45:00Z,NORM,09:42,1000,7.93,NA,12.7,"Downloaded logs, troll log ended on 9/1 likely due to power draw issue, it was ready 0 %battery even though the batteries seemed to be replaced recently and were alkaline. When I replaced them, it still thought it was 0%. Factory reset and then let it sit for a while with no batteries, connected with my phone and it started back up with 100%. When I tried to restart the logs, it thought depth was 25 ft (rather than .88). Started a log on the vulink , which corrected the pressure reading and then corrected saw depth as .88. Sensor had some gunk but it cleaned up nice and values did not adjust significantly. Turb is maybe a bit low ? Sunny, much lower flows than last Friday. Filtered in field."
JOEI,2024-09-13,2024-09-13T18:45:00Z,NORM,11:44,1000,8.47,NA,9,"Sunny, flows slightly lower and very clear water. Filtered in field"
CBRI,2024-09-13,2024-09-13T20:30:00Z,NORM,13:30,1000,8.61,NA,8.5,"Sunny, set up stage plate, flows much higher but water still quite clear. Measured flow just downstream of sonde housing. Filtered in field."
CHD,2024-09-16,2024-09-16T15:45:00Z,NORM,08:47,1000,7.99,NA,12.5,"Lots of banthic algae, flows slightly lower than on Friday. Water still quite clear and filtered in field"
JWC,2024-09-16,2024-09-16T16:15:00Z,NORM,09:13,1000,8.19,NA,11.6,Flows lower. No significant increase in benthic algae. Sunny. Filtered in field
PJW,2024-09-16,2024-09-16T16:45:00Z,NORM,09:38,1000,8.74,NA,8.7,"Flows way down, long draw reservoir turned off last week. Definitely a lot more benthic algae, took photos for speciation later. Filtered in field. Sunny, relatively cool conditions"
PFAL,2024-09-16,2024-09-16T17:00:00Z,NORM,10:03,1000,8.63,NA,10.4,Sunny. Flows about the same as Friday. Water still quite clear. Filtered in field.
PBR,2024-09-16,2024-09-16T17:45:00Z,NORM,10:41,1000,8.53,NA,11.8,"Water quite clear, flows about the same as Friday, no change in benthic algae. Cloudy, filtered in field"
SFM,2024-09-16,2024-09-16T18:15:00Z,NORM,11:15,1000,8.67,NA,10,Clouds forming. Water quite clear and flows lower than last week. Filtered in field.
SFM,2024-09-16,2024-09-16T18:15:00Z,DUPLICATE,11:15,1000,8.67,NA,10,Clouds forming. Water quite clear and flows lower than last week. Filtered in field.
LBEA,2024-09-16,2024-09-16T18:45:00Z,NORM,11:47,1000,8.69,NA,9.4,"Bridge still in place, sampled upstream. Water clear with sediment on the channel bottom. Filtered in field."
PSF,2024-09-16,2024-09-16T19:30:00Z,NORM,12:36,1000,8.46,NA,13.1,"Water clear, cloudy weather. flows lower. Filtered in field"
PMAN,2024-09-16,2024-09-16T20:15:00Z,NORM,13:15,1000,8.38,NA,15.7,Lower flows. Cloudy. Filtered in field
PNF,2024-09-16,2024-09-16T20:45:00Z,NORM,13:39,1000,8.33,NA,16.5,"Lower flows, still clay clear water, cloudy weather. Filtered in field"
PBD,2024-09-16,2024-09-16T21:15:00Z,NORM,14:13,1000,9.32,NA,17.8,"Flows still quite low, and very clear. More benthic algae growth on rocks. No change in watercolor. Filtered in field."
lincoln,2024-09-19,2024-09-19T16:45:00Z,NORM,09:42,1000,9.44,NA,15.9,Water very flow and clear with some leaves on banks. More benthic algae on rocks. Filtered in lab
springcreek,2024-09-19,2024-09-19T17:00:00Z,NORM,10:06,500,8.32,NA,18.6,Large algal mat upstream of headgate. Water lower and still quite turbid. sunny. Filtered in lab
boxcreek,2024-09-19,2024-09-19T17:30:00Z,NORM,10:35,1000,9.26,NA,14.7,Sunny. Higher flows. Water still a bit turbid but clearer. Filtered in lab
boxcreek,2024-09-19,2024-09-19T17:30:00Z,BLANK,10:35,850,9.26,NA,14.7,Sunny. Higher flows. Water still a bit turbid but clearer. Filtered in lab
archery,2024-09-19,2024-09-19T18:00:00Z,NORM,10:55,1000,8.13,NA,16.7,Sunny. Flows very low with very little forward flows. Turbid greenish water with leafs floating by. Filtered in lab
LBEA,2024-09-20,2024-09-20T13:30:00Z,NORM,06:35,1000,NA,NA,NA,Cold early morning. Filtered in lab.
SFM,2024-09-20,2024-09-20T16:15:00Z,NORM,09:15,1000,NA,NA,NA,Sunny. No DO probe today. Added additional hose clamp to stage plate. possible microcoleous sighting. Filtered in lab
PENN,2024-09-20,2024-09-20T17:30:00Z,NORM,10:31,1000,NA,NA,NA,"Sunny, very clear flows. Nearly the same flows as last visit. Some leaves/litter fallen in pools and banks.  Filtered in lab."
BEAV,2024-09-20,2024-09-20T18:15:00Z,NORM,11:08,750,NA,NA,NA,"Sunny, much lower flows, water still a bit turbid but not as bad as before. decent amount of benthic algae as well. Filtered in lab"
COMI,2024-09-20,2024-09-20T19:30:00Z,NORM,12:29,1000,NA,NA,NA,"Sunny day, lower flows, some leaves on stream banks. Little to no benthic algae. Filtered in lab"
COMR,2024-09-20,2024-09-20T20:00:00Z,NORM,12:58,750,NA,NA,NA,"Sunny, level low enough to access road on bottom. More turbid water. Filtered in lab"
COMO,2024-09-20,2024-09-20T20:15:00Z,NORM,13:20,750,NA,NA,NA,"TONS OF BENTHIC ALGAE. Mostly spiro, with mostly bright green but some brown too. Sunny, low flows (essentially pass thru water). Filtered in lab"
HORI,2024-09-20,2024-09-20T20:15:00Z,NORM,13:10,1000,NA,NA,NA,"Stream is in the shade, flows a bit lower. Filtered in lab."
HORR,2024-09-20,2024-09-20T20:30:00Z,NORM,13:34,500,NA,NA,NA,"Sunny, windy. Water very low and turbid (orange tint). Filtered in lab"
HORO,2024-09-20,2024-09-20T20:45:00Z,NORM,13:45,750,NA,NA,NA,"Sunny, lower flows at site. Water turbid in areas with some depth, green tint and a fair amount of benthic algae, but not as much as Comanche. Filtered in lab"
PMAN,2024-09-26,2024-09-26T14:00:00Z,NORM,07:06,1000,8.73,NA,13,"Very Clearwater, flows about the same as last sampling. Filtered in the field. No visible Benic or pelagic algae."
PBR,2024-09-26,2024-09-26T15:00:00Z,NORM,07:56,1000,8.59,NA,11.3,"Sunny, flows about the same, a little bit colder water than last sampling. Green tint to water, but not too severe, not very much pelagic algae. Filter in field."
PFAL,2024-09-26,2024-09-26T16:30:00Z,NORM,09:31,NA,8.5,NA,10.4,"Sunny, flows a bit higher. A bit more pelagic algae at sit. Filtered in field."
CHD,2024-09-26,2024-09-26T18:00:00Z,NORM,11:02,1000,7.9,NA,12,"Sunny higher flows, more benthic algae. Filtered in  field, some leaf litter on banks."
JOEI,2024-09-26,2024-09-26T20:00:00Z,NORM,12:55,1000,7.93,NA,11.2,"Sunny, lower flows, filtered in field."
PBD,2024-09-26,2024-09-26T23:00:00Z,NORM,16:03,1000,7.9,NA,18.4,"Stream now in shade, flows lower than previous sampling. More benthic algae, in particular. More brightness of green. Water still quite clear. Filtered in field"
CBRI,2024-10-04,2024-10-04T20:00:00Z,NORM,12:53,1000,8.67,NA,7.6,Lower flows. Clear water filtered in field.
CHD,2024-10-04,2024-10-04T20:15:00Z,NORM,13:20,1000,7.78,NA,11.7,"Redployed sonde after unsuccessful cable test, quick clean, restarted logs and everything seemed just fine. Flows way lower but sonde still partially submerged. Filtered in field."
JWC,2024-10-07,2024-10-07T15:15:00Z,NORM,08:10,1000,9.14,NA,6.2,"Flows very low, microcoleous present and some spiro algae. Filtered in the field"
JWC,2024-10-07,2024-10-07T15:15:00Z,DUPLICATE,08:10,1000,9.14,NA,6.2,"Flows very low, microcoleous present and some spiro algae. Filtered in the field"
PJW,2024-10-07,2024-10-07T15:45:00Z,NORM,08:41,1000,9.34,NA,5,Water lower than previous sampling. Benthic algae more brown than green. Filtered in field
PBR,2024-10-07,2024-10-07T16:30:00Z,NORM,09:27,1000,9.11,NA,9.2,"Flows very low, sunny. Still some benthic algae not too active on ash. Filtered in field."
LBEA,2024-10-07,2024-10-07T17:15:00Z,NORM,10:11,1000,9.18,NA,6.5,"Flows about the same, clear water. Little to no algae. Some leaves in stream. Filtered in the field"
SFM,2024-10-07,2024-10-07T17:30:00Z,NORM,10:30,1000,9.01,NA,7.5,"Flows a bit lower, water relatively clear with some suspended sediments. Larimer county currently pulling water just downstream of our site for road work. Filtered in field. Sunny"
PSF,2024-10-07,2024-10-07T18:15:00Z,NORM,11:15,1000,8.99,NA,11,"Sunny, lower flows, no benthic algae visible. Filtered in the field"
PMAN,2024-10-07,2024-10-07T19:00:00Z,NORM,11:58,1000,9.07,NA,12.4,Very clear water. Flows a bit lower. Some leaves in stream. Smoky air and sunny. Filtered in field
PNF,2024-10-07,2024-10-07T19:30:00Z,NORM,12:24,1000,8.8,NA,13.6,"Sunny, smoky skies and low flows. Slight green hue to water but no benthic algae visible. Filtered in the field"
PBD,2024-10-07,2024-10-07T20:00:00Z,NORM,13:00,1000,9.46,NA,15,"Clear water, little change in flows. Benthic algae more brown than before. Sunny and smoky weather. Filtered in field"
lincoln,2024-10-08,2024-10-08T16:00:00Z,NORM,08:56,990,8.9,NA,12.5,"Clear skies and warm, low turbidity, low water level. Samples taken, will be filtered in lab."
springcreek,2024-10-08,2024-10-08T16:30:00Z,NORM,09:29,400,10.33,NA,14.8,"Clear skies and warm, medium turbidity, medium-low flow, high DO (couldn’t fully submerge probe so I went at an obtuse angle). Will filter in lab."
boxcreek,2024-10-08,2024-10-08T16:45:00Z,NORM,09:49,1000,10.16,NA,12.9,"Clear skies, warm, medium turbidity, normal flows. Water samples taken, will filter in lab. Attempted to connect to VuLink (it stopped logging last night at 82% battery), however was unable to connect. The vulink would turn on, then encounter a connection error while synchronizing in the app. Called Evan at InSitu support, he wants to service the sensor."
archery,2024-10-08,2024-10-08T17:45:00Z,NORM,10:51,970,8.53,NA,15.1,"Clear skies and warm, medium-low turb. Will filter in lab."
BMD,2024-10-09,2024-10-09T15:00:00Z,NORM,08:02,1000,7.97,NA,11.6,Sunny day but site was in shade. Minimal flows out and slightly clearer water. Filtered in lab
BRNR,2024-10-09,2024-10-09T15:15:00Z,NORM,08:18,1000,7.57,NA,11.3,Sunny and little wind. Reservoir a bit lower than last visit. Benthic algae still quite green and pelagic algae still at site. Filtered in lab
CBRR,2024-10-09,2024-10-09T15:45:00Z,NORM,08:47,1000,8.19,NA,10.8,"Sunny, and little wind. water clearer and higher than last visit. Still a bit turbid further out into the red though.  Filtered in the field"
CHD,2024-10-09,2024-10-09T16:15:00Z,NORM,09:14,1000,8.32,NA,10.5,Still lots of benthic algae. Flows still low. Filtered in field
JOEI,2024-10-09,2024-10-09T17:00:00Z,NORM,09:59,1000,9.48,NA,3.7,"Sunny, lower flows. Water quite cold. Slightly more benfic algae, green visible on rocks. Filtered in field. Construction ongoing on road"
JOER,2024-10-09,2024-10-09T17:30:00Z,NORM,10:26,1000,7.61,NA,10.1,"Partly cloudy, reservoir levels lower, water still clear. No visible benthic algae. Filtered in the field"
CBRI,2024-10-09,2024-10-09T18:00:00Z,NORM,10:55,NA,8.19,NA,9,"Big reservoir release! Water very turbid and flowing quickly, with some suspended sediments. Filtered in the field"
LNGR,2024-10-09,2024-10-09T19:15:00Z,NORM,12:11,1000,7.96,NA,11.2,So e clouds but mostly sunny. Minimal wind. Water quite clear. Filtered in field
LNGO,2024-10-09,2024-10-09T19:45:00Z,NORM,12:41,NA,10.05,NA,11.3,Very little flow. Sunny and calm. Lots of benthic algae. Filtered in the field
PTRR,2024-10-09,2024-10-09T20:30:00Z,NORM,13:27,500,8.73,NA,10.1,Very turbid water. Reservoir drained for the season. Sunny with storm coming. Filtered in the lab
PTRO,2024-10-09,2024-10-09T20:45:00Z,NORM,13:44,500,8.51,NA,12,"Nearly no flow, turbid water with most benthic algae dead. Leaves floating in stream. Filtered in lab"
PBD,2024-10-14,2024-10-14T14:45:00Z,NORM,07:45,1000,NA,NA,NA,"Sunny morning, colder. Water clear and flows about the same. Filtered in field"
PMAN,2024-10-14,2024-10-14T15:15:00Z,NORM,08:13,1000,NA,NA,NA,Water clear and flows about the same as last week. Cool morning. Filtered in the field
PBR,2024-10-14,2024-10-14T16:00:00Z,NORM,09:02,1000,NA,NA,NA,Water clear and flows about the same. Still some benthic algae on rocks but minimal. Filtered in the field
CHD,2024-10-14,2024-10-14T17:30:00Z,NORM,10:35,1000,NA,NA,NA,Flows higher. Sunny. Filtered in field
JOEI,2024-10-14,2024-10-14T19:15:00Z,NORM,12:15,1000,NA,NA,NA,Measured flow upstream then grabbed sample. USGS Gage gone. Much more benthic algae at site. Filtered in field
CBRI,2024-10-14,2024-10-14T20:45:00Z,NORM,13:45,1000,NA,NA,NA,Water level about the same as last week but much clearer. Filtered in field.
lincoln,2024-10-16,2024-10-16T14:30:00Z,NORM,07:28,1000,NA,NA,NA,Flows higher from horsetooth release. Water still quite clear. Filtered in the lab
springcreek,2024-10-16,2024-10-16T15:45:00Z,NORM,08:44,500,NA,NA,NA,Flows pretty low. Large algal mat on the upstream side of the dam. Filtered in lab
boxcreek,2024-10-16,2024-10-16T16:15:00Z,NORM,09:13,1000,NA,NA,NA,Flows lower and clarity and algae about the same. Filtered in lab
archery,2024-10-16,2024-10-16T16:30:00Z,NORM,09:28,1000,NA,NA,NA,Flows much higher from horsetooth release. Water a bit greener with some woody litter in stream.  Filtered in lab
SFM,2024-10-18,2024-10-18T16:45:00Z,NORM,09:45,NA,NA,NA,NA,Lower flows and clear water. Some benthic productivity but minimal
PENN,2024-10-18,2024-10-18T17:30:00Z,NORM,10:31,1000,NA,NA,NA,Sunny with storm coming. Grabbed sample after cleaning sonde. Filtered in lab.
COMI,2024-10-18,2024-10-18T19:00:00Z,NORM,11:59,1000,NA,NA,NA,"Cloudy, pre storm. Flows lower with lots of leaf litter. Filtered in field"
COMR,2024-10-18,2024-10-18T19:30:00Z,NORM,12:29,750,NA,NA,NA,"Water quite turbid. Reservoir levels. Lowest of season. Cloudy, pre-storm. Filtered in lab"
COMO,2024-10-18,2024-10-18T19:45:00Z,NORM,12:51,750,NA,NA,NA,Still lots of benthic algae and quite green. Water a bit turbid but flows very low. Cloudy. Filtered in lab
HORI,2024-10-18,2024-10-18T19:45:00Z,NORM,12:41,1000,NA,NA,NA,Flows slightly lower than last visit. Very clear water with no benthic algae visible. Filtered in lab
HORO,2024-10-18,2024-10-18T20:15:00Z,NORM,13:22,750,NA,NA,NA,Fair amount of benthic algae and suspended sediment. Flows low. Filtered in lab
HORR,2024-10-18,2024-10-18T20:15:00Z,NORM,13:08,650,NA,NA,NA,Water a bit murky/turbid. Reservoir levels lowest of season. Cloudy with storm moving in. Filtered in the lab
BEAV,2024-10-18,2024-10-18T20:45:00Z,NORM,13:48,1000,NA,NA,NA,Water less turbid and flows a bit lower. More moss like algae.  Just before storm is beginning. Filtered in lab
BEAV,2024-10-18,2024-10-18T20:45:00Z,DUPLICATE,13:48,1000,NA,NA,NA,Water less turbid and flows a bit lower. More moss like algae.  Just before storm is beginning. Filtered in lab
CBRI,2024-10-23,2024-10-23T15:30:00Z,NORM,08:28,1000,NA,NA,NA,"Pulled sonde for the season as releases have ended and cold weather is settling in. Sonde data looked good following ending of release. Sampled and measured discharge. Some snow at site but minimal, no ice yet. Filtered in field."
CHD,2024-10-23,2024-10-23T16:45:00Z,NORM,09:41,1000,NA,NA,NA,"Pulled sonde for season due to incoming cold weather. Flows dropped significantly post release but all sensors were still submerged (barely). Values seemed normal for these flows. Still lots of benthic algae, filtered in field."
PBR,2024-10-23,2024-10-23T18:15:00Z,NORM,11:10,1000,NA,NA,NA,"Sunny, lower flows. Benthic algae quite productive and green. Filtered in the field"
SFM,2024-10-23,2024-10-23T19:15:00Z,NORM,12:17,1000,NA,NA,NA,"Sunny, some benthic algae, water generally clear. Filtered in field. Flows about the same as last sampling."
PMAN,2024-10-23,2024-10-23T20:15:00Z,NORM,13:19,1000,NA,NA,NA,"Lower flows, sunny warm day. Water has slight green tint to it. Filtered in field"
PBD,2024-10-23,2024-10-23T20:45:00Z,NORM,13:49,1000,NA,NA,NA,"Sunny day, mostly clear water. Some pockets of active benthic algae growth but most is brown. Filtered in the field"
PBD,2024-11-01,2024-11-01T14:00:00Z,NORM,07:02,1000,NA,97.43,2.5,"Early morning, quite cold but sunny. Little to no benthic algae. Filtered in field"
lincoln,2024-11-01,2024-11-01T14:45:00Z,NORM,07:48,1000,NA,256.5,7.5,"Early morning, sunny. Water level a bit higher than normal. Filtered in the field"
springcreek,2024-11-01,2024-11-01T15:30:00Z,NORM,08:28,750,NA,913.9,7.3,Water slightly clearer and less bubbly. Cond still quite high. Sunny morning. Filtered in lab
boxcreek,2024-11-01,2024-11-01T16:15:00Z,NORM,09:10,1000,NA,2107,8.3,"Sunny, lightly turbid water most of fine particles. Filtered in lab"
boxelder,2024-11-01,2024-11-01T16:15:00Z,NORM,09:22,1000,NA,502,7.3,Sunny morning. Site not yet in the sun. Water level relatively high and slightly turbid. Some leaf litter stuck on housing. Filtered in field
archery,2024-11-01,2024-11-01T16:30:00Z,NORM,09:35,1000,NA,697.6,7.6,Beaver dam getting a bit bigger. Flows much lower and water clearer. Filtered in lab. Sunny.
riverbluffs,2024-11-01,2024-11-01T18:15:00Z,NORM,11:15,1000,NA,1283,6.9,"Much saltier than previous visit, not too much algae at site though. More leaf litter at site/banks. Filtered in field"
PBD,2024-11-11,2024-11-11T16:00:00Z,NORM,08:58,1000,NA,90.32,2.5,"Early morning, in shade but clear day. Snow a few days ago but none at site. Filtered in field"
lincoln,2024-11-11,2024-11-11T16:30:00Z,NORM,09:35,1000,NA,275.4,5.5,"Sunny. Snowed a few days ago, none at site and souls seem mostly dry. Flows relatively high from some reservoir release. Filtered in field."
springcreek,2024-11-11,2024-11-11T17:15:00Z,NORM,10:14,500,NA,579.9,5.7,Flows higher post rain/snow. Sunny day. Lots of bubbles in the water and conductivity is much lower (550 vs 1000). Filtered in lab
boxcreek,2024-11-11,2024-11-11T17:45:00Z,NORM,10:45,1000,NA,2090,10.2,"Sunny, post snow. Removed some algae stuck on housing. Water quite clear but seems like lots of fine sediment. Filtered in lab"
archery,2024-11-11,2024-11-11T18:30:00Z,NORM,11:26,1000,NA,1227,8.4,Water is much clearer with flows about the same. Sunny day. Filtered in the field.
boxelder,2024-11-11,2024-11-11T18:45:00Z,NORM,11:47,1000,NA,972,7.8,Bubbly water with some suspended litter. Not too turbid of water but still some benthic algae visible on rocks and housing. Filtered in field
boxelder,2024-11-11,2024-11-11T18:45:00Z,DUPLICATE,11:47,1000,NA,972,7.8,Bubbly water with some suspended litter. Not too turbid of water but still some benthic algae visible on rocks and housing. Filtered in field
riverbluffs,2024-11-11,2024-11-11T20:00:00Z,NORM,12:55,1000,NA,1153,7.3,Flows lower than previous sampling. Water relatively clear but still lots of benthic algae. Filtered in lab
PENN,2024-11-13,2024-11-13T15:30:00Z,NORM,08:31,1000,NA,38.23,0.1,Final sampling for the season. Channel not completely frozen but lots of snow/ice on the banks. Filtered in field
SFM,2024-11-13,2024-11-13T16:45:00Z,NORM,09:44,1000,NA,58.8,0.4,"Hold on for season. Ice getting high on banks, made a difficult sound out. Stage measurement not accurate due to ice fall values on sun looks good, although temperature was negative likely due to ice formation. Chlorophyll was relatively high for the stream this time of year, may be interference due to ice forming on rocks affecting sensor.Stored cable in plastic bag with cap and two layers of electrical tape. Filtered in the field."
PBD,2024-11-13,2024-11-13T18:30:00Z,NORM,11:36,1000,NA,91.67,3.8,Pulled sonde for season and sampled for last time. Sunny day. Log  values looked great before pulling the sonde and sonde itself was not too dirty. Filtered sample and blank in field.
PBD,2024-11-13,2024-11-13T18:30:00Z,BLANK,11:36,1000,NA,91.67,3.8,Pulled sonde for season and sampled for last time. Sunny day. Log  values looked great before pulling the sonde and sonde itself was not too dirty. Filtered sample and blank in field.
udall,2025-04-15,2025-04-15T17:15:00Z,NORM,10:11,1000,NA,NA,NA,Warm and sunny day. Sonde in low flow housing. Filtered in lab
springcreek,2025-04-15,2025-04-15T17:30:00Z,NORM,10:33,500,NA,NA,NA,Strong green tint to water and medium turbidity. Sunny and warm. Medium flows. Filtered in lab
boxcreek,2025-04-15,2025-04-15T18:30:00Z,NORM,11:24,1000,NA,NA,NA,Sampled at discharge gage. Flows lower than normal and turbidity about normal. Lots of benthic algae in stream and detaching. Filtered in lab
elc,2025-04-15,2025-04-15T19:00:00Z,NORM,12:00,1000,NA,NA,NA,Lots of algae at site and on housing. Water level very low and slow. Sampled with swing sampler and filtered in lab
archery,2025-04-15,2025-04-15T19:15:00Z,NORM,12:15,1000,NA,NA,NA,Flows very low and slow. Lots of large algae floating on the surface. Warm and sunny. Filtered in lab
riverbluffs,2025-04-15,2025-04-15T20:00:00Z,NORM,13:00,1000,NA,NA,NA,Water relatively clear with decent flow. Slight greenness to water but lower then usually. Filtered in lab
PFAL,2025-04-24,2025-04-24T16:30:00Z,NORM,09:32,1000,NA,NA,NA,Sunny but forecasted storm later. Flows higher and has slight tint to it. Little suspended sediment. Filtered in lab
PBR,2025-04-24,2025-04-24T17:45:00Z,NORM,10:45,1000,NA,NA,NA,Flows higher and more turbid. Sunny with storm forecasted. Filtered in lab
